condition	symptom_id	onset	duration	duration_text	severity	progression	polarity
tongue-tie	237	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	265	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	330	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	407	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	548	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	620	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	725	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	875	unspecified	unspecified		unspecified	unspecified	present
tongue-tie	1071	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	37	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	38	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	241	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	323	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	399	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	417	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	585	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	868	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	956	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	1053	unspecified	unspecified		unspecified	unspecified	present
tonsillitis	1079	unspecified	unspecified		unspecified	unspecified	present
tooth-decay	804	unspecified	unspecified		unspecified	unspecified	present
tooth-decay	892	unspecified	unspecified		unspecified	unspecified	present
tooth-decay	1003	unspecified	unspecified		unspecified	unspecified	present
toxic-shock-syndrome	350	unspecified	unspecified		unspecified	unspecified	present
toxic-shock-syndrome	417	unspecified	unspecified		unspecified	unspecified	present
toxic-shock-syndrome	466	unspecified	unspecified		unspecified	unspecified	present
toxic-shock-syndrome	559	unspecified	unspecified		unspecified	unspecified	present
toxic-shock-syndrome	787	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	417	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	459	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	751	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	912	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	1044	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	1045	unspecified	unspecified		unspecified	unspecified	present
toxocariasis	1064	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	8	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	84	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	323	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	350	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	417	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	585	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	855	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	868	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	956	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	1023	unspecified	unspecified		unspecified	unspecified	present
toxoplasmosis	1053	unspecified	unspecified		unspecified	unspecified	present
transient-ischaemic-attack-tia	267	unspecified	unspecified		unspecified	unspecified	present
transient-ischaemic-attack-tia	601	unspecified	unspecified		unspecified	unspecified	present
transient-ischaemic-attack-tia	888	unspecified	unspecified		unspecified	unspecified	present
transient-ischaemic-attack-tia	1067	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	242	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	249	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	372	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	665	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	686	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	687	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	877	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	1007	unspecified	unspecified		unspecified	unspecified	present
trichomoniasis	1039	unspecified	unspecified		unspecified	unspecified	present
trigeminal-neuralgia	613	unspecified	unspecified		unspecified	unspecified	present
trigeminal-neuralgia	800	unspecified	unspecified		unspecified	unspecified	present
trigger-finger	30	unspecified	unspecified		unspecified	unspecified	present
trigger-finger	395	unspecified	unspecified		unspecified	unspecified	present
trigger-finger	631	unspecified	unspecified		unspecified	unspecified	present
trigger-finger	906	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	29	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	165	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	171	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	323	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	371	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	382	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	399	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	417	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	466	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	559	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	614	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	638	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	838	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	903	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	939	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	956	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	1037	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	1053	unspecified	unspecified		unspecified	unspecified	present
tuberculosis-tb	1071	unspecified	unspecified		unspecified	unspecified	present
turner-syndrome	223	unspecified	unspecified		unspecified	unspecified	present
turner-syndrome	899	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	29	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	168	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	211	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	323	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	371	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	417	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	585	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	705	unspecified	unspecified		unspecified	unspecified	present
typhoid-fever	826	unspecified	unspecified		unspecified	unspecified	present
typhus	371	unspecified	unspecified		unspecified	unspecified	present
typhus	417	unspecified	unspecified		unspecified	unspecified	present
typhus	585	unspecified	unspecified		unspecified	unspecified	present
typhus	1053	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	58	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	72	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	82	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	92	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	168	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	655	unspecified	unspecified		unspecified	unspecified	present
ulcerative-colitis	1071	unspecified	unspecified		unspecified	unspecified	present
umbilical-hernia	512	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	164	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	323	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	387	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	419	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	440	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	583	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	819	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	966	unspecified	unspecified		unspecified	unspecified	present
underactive-thyroid-hypothyroidism	1070	unspecified	unspecified		unspecified	unspecified	present
urethritis	665	unspecified	unspecified		unspecified	unspecified	present
urethritis	687	unspecified	unspecified		unspecified	unspecified	present
urethritis	869	unspecified	unspecified		unspecified	unspecified	present
urethritis	1039	unspecified	unspecified		unspecified	unspecified	present
urinary-incontinence	242	unspecified	unspecified		unspecified	unspecified	present
urinary-incontinence	1034	unspecified	unspecified		unspecified	unspecified	present
urinary-incontinence	1035	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	42	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	79	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	165	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	201	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	209	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	269	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	323	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	334	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	366	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	417	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	511	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	641	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	655	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	665	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	808	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	816	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	1029	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	1034	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	1036	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	1037	unspecified	unspecified		unspecified	unspecified	present
urinary-tract-infections-utis	1053	unspecified	unspecified		unspecified	unspecified	present
uveitis	85	unspecified	unspecified		unspecified	unspecified	present
uveitis	303	unspecified	unspecified		unspecified	unspecified	present
uveitis	342	unspecified	unspecified		unspecified	unspecified	present
uveitis	346	unspecified	unspecified		unspecified	unspecified	present
uveitis	624	unspecified	unspecified		unspecified	unspecified	present
uveitis	751	unspecified	unspecified		unspecified	unspecified	present
uveitis	802	unspecified	unspecified		unspecified	unspecified	present
uveitis	1045	unspecified	unspecified		unspecified	unspecified	present
uveitis	1064	unspecified	unspecified		unspecified	unspecified	present
vaginitis	59	unspecified	unspecified		unspecified	unspecified	present
